company_id,abn,company_name,normalized_name,website_url,industry,industry_category,entity_type,entity_status,address_line_1,address_line_2,suburb,state,postcode,email,phone,start_date,gst_registered,data_quality_score,matching_confidence,matching_method,created_at,updated_at,postcode_validation_status,postcode_corrected,postcode_confidence,primary_email,secondary_email,primary_phone,secondary_phone,business_age_years,dgr_endorsed,is_active,social_platforms_count,digital_maturity_score,digital_presence_level,has_website,has_linkedin,has_facebook,has_instagram,has_twitter,has_youtube,has_tiktok,has_github,has_pinterest,completeness_score,accuracy_score,consistency_score,quality_tier,llm_reasoning_summary,manual_review_required,processing_time_ms,llm_provider,enhancement_version,industry_company_count,state_company_count,avg_quality_in_industry,avg_digital_maturity_in_state,is_above_avg_quality,is_above_avg_digital
sample_00808,93414861252,Elite Industries Corporation,elite industries corporation,https://eliteindustries.com.au,Telecommunications,Marketing,Australian Private Company,Active,881 King Circuit,,Sydney,NSW,2954,sales@company3253.com.au,(02) 8502 9907,1995-04-15,No,0.882,0.805,,2025-08-28T22:05:31.479831Z,2025-08-29T22:05:31.479831Z,valid,,1.0,sales@company3253.com.au,support@company3253.com.au,(02) 8502 9907,,29,No,Yes,4,0.658,medium,Yes,Yes,Yes,No,Yes,No,No,Yes,No,0.938,0.862,0.811,high,Strong semantic similarity with business context validation,,354,anthropic,2.0,311,624,0.7834276527331189,0.6298365384615384,True,True
sample_00809,93068223342,Urban Partners Limited,urban partners,https://urbanpartners.gov.au,Transportation,Real Estate Agency,Australian Private Company,Active,963 Elizabeth Drive,,Fremantle,WA,6891,sales@company3831.com.au,(04) 3602 2561,1992-01-26,Yes,0.835,0.594,,2024-11-15T22:05:31.479857Z,2024-11-29T22:05:31.479857Z,valid,,1.0,sales@company3831.com.au,admin@company3831.com.au,(04) 3602 2561,,32,No,Yes,3,0.643,medium,Yes,Yes,Yes,Yes,No,No,No,No,No,0.92,0.862,0.61,medium,"ABR record only, limited validation available",,138,anthropic,2.0,277,617,0.7826353790613718,0.6142350081037278,True,True
sample_00810,79479945071,Premier Systems Limited,premier systems,https://premiersystems.edu.au,Media,Insurance,Australian Private Company,Active,154 Collins Lane,Suite 34,Geraldton,WA,6082,sales@company3529.com.au,(07) 2390 8737,2019-10-13,Yes,0.774,0.807,,2025-04-12T22:05:31.479883Z,2025-04-17T22:05:31.479883Z,valid,,1.0,sales@company3529.com.au,sales@company3529.com.au,(07) 2390 8737,,5,No,Yes,8,0.814,high,Yes,Yes,Yes,Yes,No,No,Yes,No,No,0.743,0.812,0.758,medium,Strong semantic similarity with business context validation,,203,anthropic,2.0,244,617,0.7869426229508197,0.6142350081037278,False,True
sample_00811,34558716560,Consulting Holdings,consulting holdings,https://consultingholdi.org.au,Media,Software Development,Australian Private Company,Active,117 Collins Drive,,Kalgoorlie,WA,6052,sales@company2313.com.au,(03) 7393 2507,2020-08-09,Yes,0.825,0.647,,2025-07-09T22:05:31.479909Z,2025-08-02T22:05:31.479909Z,valid,,1.0,sales@company2313.com.au,,(03) 7393 2507,,4,No,Yes,7,0.825,high,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,0.929,0.69,0.889,medium,Fuzzy name matching with domain verification,,115,anthropic,2.0,244,617,0.7869426229508197,0.6142350081037278,True,True
sample_00812,36418990032,Global Systems Group,global systems group,,Technology,Software Development,Australian Private Company,Active,228 York Circuit,,Cairns,QLD,4375,hello@company1616.com.au,(03) 9367 5895,1997-08-01,No,0.753,0.912,,2025-07-08T22:05:31.479935Z,2025-07-28T22:05:31.479935Z,valid,,1.0,hello@company1616.com.au,,(03) 9367 5895,(02) 5321 9062,27,No,Yes,6,0.763,high,No,Yes,Yes,No,Yes,Yes,No,Yes,No,0.843,0.68,0.722,medium,High confidence match with enhanced social validation,,689,anthropic,2.0,268,647,0.7820820895522389,0.6229551777434312,False,True
sample_00813,96641634586,Metro Services Australia,metro services australia,,Agriculture,Restaurant,Australian Private Company,Active,750 Pitt Street,,Kingston,TAS,7386,contact@company9928.com.au,(04) 8357 1224,1992-02-19,Yes,0.811,0.771,,2025-06-26T22:05:31.479958Z,2025-07-20T22:05:31.479958Z,valid,,1.0,contact@company9928.com.au,admin@company9928.com.au,(04) 8357 1224,,32,No,Yes,5,0.661,medium,No,Yes,Yes,Yes,Yes,No,No,Yes,No,0.721,0.869,0.875,medium,Strong semantic similarity with business context validation,,449,anthropic,2.0,294,624,0.7819285714285714,0.6203910256410257,True,True
sample_00814,19514965805,Elite Solutions Corporation,elite solutions corporation,https://elitesolutionsc.gov.au,Transportation,Retail,Australian Private Company,Active,670 Elizabeth Drive,,Belconnen,ACT,0230,hello@company3895.com.au,(04) 7185 2775,2019-01-14,Yes,0.827,0.83,,2024-12-18T22:05:31.479981Z,2025-01-14T22:05:31.479981Z,valid,,1.0,hello@company3895.com.au,sales@company3895.com.au,(04) 7185 2775,,5,Yes,Yes,3,0.548,medium,Yes,Yes,No,Yes,No,No,No,No,No,0.826,0.875,0.731,medium,Strong semantic similarity with business context validation,,482,anthropic,2.0,277,632,0.7826353790613718,0.630131329113924,True,False
sample_00815,39506726262,Premier Consulting Limited,premier consulting,https://premierconsulti.org.au,Manufacturing,Logistics,Australian Private Company,Active,2 King Avenue,,Kalgoorlie,WA,6300,contact@company9873.com.au,(08) 7362 8110,2018-07-08,Yes,0.88,0.863,,2025-07-04T22:05:31.480008Z,2025-08-02T22:05:31.480008Z,valid,,1.0,contact@company9873.com.au,support@company9873.com.au,(08) 7362 8110,,6,No,Yes,4,0.67,medium,Yes,Yes,Yes,Yes,No,No,No,No,No,0.826,0.916,0.915,high,Strong semantic similarity with business context validation,,260,anthropic,2.0,287,617,0.7887282229965157,0.6142350081037278,True,True
sample_00816,89840144395,Group Pty Ltd,group,https://group.gov.au,Hospitality,Import/Export,Australian Private Company,Active,423 Queen Lane,,Cairns,QLD,4277,sales@company2704.com.au,(07) 2923 1050,2011-01-27,Yes,0.715,0.667,,2025-06-12T22:05:31.480033Z,2025-06-28T22:05:31.480033Z,valid,,1.0,sales@company2704.com.au,support@company2704.com.au,(07) 2923 1050,,13,No,Yes,5,0.521,medium,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,0.716,0.682,0.781,medium,Fuzzy name matching with domain verification,,229,anthropic,2.0,296,647,0.7866047297297297,0.6229551777434312,False,False
sample_00817,68391993427,Coastal Systems Pty Limited,coastal systems pty,https://coastalsystems.edu.au,Transportation,Law Firm,Australian Private Company,Active,326 Bourke Close,Suite 50,Bendigo,VIC,3756,sales@company8556.com.au,(07) 8890 1286,2023-09-28,No,0.795,0.915,,2025-08-23T22:05:31.480059Z,2025-09-13T22:05:31.480059Z,valid,,1.0,sales@company8556.com.au,,(07) 8890 1286,(04) 8915 1190,1,No,Yes,3,0.707,medium,Yes,Yes,Yes,No,No,No,No,No,No,0.8,0.907,0.561,medium,High confidence match with enhanced social validation,,731,anthropic,2.0,277,627,0.7826353790613718,0.6294274322169059,True,True
sample_00818,27748906194,Regional Trading Group,regional trading group,https://regionaltrading.net.au,Real Estate,Construction,Australian Private Company,Active,966 King Avenue,Suite 39,Darwin,NT,0856,hello@company351.com.au,(02) 6993 9125,1995-10-06,Yes,0.888,0.708,,2025-04-24T22:05:31.480086Z,2025-04-30T22:05:31.480086Z,valid,,1.0,hello@company351.com.au,admin@company351.com.au,(02) 6993 9125,,29,No,Yes,5,0.63,medium,Yes,No,Yes,No,No,Yes,No,Yes,Yes,0.922,0.923,0.751,high,Fuzzy name matching with domain verification,,163,anthropic,2.0,255,602,0.7858274509803922,0.633234219269103,True,True
sample_00819,46042178695,Coastal Consulting Corporation,coastal consulting corporation,https://coastalconsulti.gov.au,Technology,Restaurant,Australian Private Company,Active,86 York Street,,Belconnen,ACT,0209,,(07) 6265 2750,2003-10-04,No,0.789,0.558,,2025-05-29T22:05:31.480148Z,2025-06-08T22:05:31.480148Z,valid,,1.0,,,(07) 6265 2750,,21,No,Yes,3,0.661,medium,Yes,No,Yes,Yes,No,No,No,No,No,0.969,0.665,0.675,medium,"ABR record only, limited validation available",,64,anthropic,2.0,268,632,0.7820820895522389,0.630131329113924,True,True
sample_00820,08470134571,Elite Systems Holdings,elite systems holdings,https://elitesystemshol.edu.au,Media,Web Design,Australian Private Company,Active,723 George Avenue,Suite 23,Nhulunbuy,NT,0808,admin@company3266.com.au,,2019-04-26,Yes,0.795,0.771,,2024-10-30T22:05:31.480178Z,2024-11-20T22:05:31.480178Z,valid,,1.0,admin@company3266.com.au,,,,5,Yes,Yes,3,0.509,medium,Yes,Yes,No,No,No,No,No,No,Yes,0.846,0.835,0.612,medium,Strong semantic similarity with business context validation,,490,anthropic,2.0,244,602,0.7869426229508197,0.633234219269103,True,False
sample_00821,44861475289,Global Group Pty Limited,global group pty,https://globalgroup.gov.au,Construction,Restaurant,Australian Private Company,Active,621 Queen Close,,Parramatta,NSW,1859,admin@company8764.com.au,(02) 5403 3903,2004-12-26,Yes,0.762,0.858,,2025-03-29T22:05:31.480204Z,2025-04-21T22:05:31.480204Z,valid,,1.0,admin@company8764.com.au,admin@company8764.com.au,(02) 5403 3903,,20,No,Yes,3,0.557,medium,Yes,Yes,No,Yes,Yes,No,No,No,No,0.831,0.782,0.582,medium,Strong semantic similarity with business context validation,,499,anthropic,2.0,277,624,0.7871046931407942,0.6298365384615384,False,False
sample_00822,12906166615,Professional Group Pty Ltd,professional group,https://professionalgro.edu.au,Automotive,Logistics,Australian Private Company,Active,810 Bourke Drive,Suite 24,Geelong,VIC,3698,admin@company2336.com.au,(04) 8344 6189,2003-02-20,Yes,0.8,0.824,,2025-07-11T22:05:31.480229Z,2025-07-27T22:05:31.480229Z,valid,,1.0,admin@company2336.com.au,,(04) 8344 6189,,21,No,Yes,3,0.731,medium,Yes,No,Yes,Yes,No,No,No,No,No,0.771,0.792,0.876,medium,Strong semantic similarity with business context validation,,274,anthropic,2.0,269,627,0.7744386617100372,0.6294274322169059,True,True
sample_00823,27509807377,Construction Corporation,construction corporation,https://constructioncor.net.au,Energy,Retail,Australian Private Company,Active,804 Bourke Circuit,Suite 19,Belconnen,ACT,0231,admin@company552.com.au,(04) 1207 1734,2015-12-25,Yes,0.74,0.946,,2025-09-10T22:05:31.480255Z,2025-09-17T22:05:31.480255Z,valid,,1.0,admin@company552.com.au,,(04) 1207 1734,,9,No,Yes,5,0.702,medium,Yes,Yes,Yes,Yes,Yes,No,No,No,No,0.818,0.667,0.729,medium,High confidence match with enhanced social validation,,620,anthropic,2.0,283,632,0.7826537102473498,0.630131329113924,False,True
sample_00824,70563000143,Metro Industries Pty Limited,metro industries pty,https://metroindustries.edu.au,Energy,Real Estate Agency,Australian Private Company,Inactive,509 Sussex Circuit,Suite 8,Murray Bridge,SA,5612,info@company6680.com.au,(04) 4131 9423,2004-11-10,Yes,0.72,0.882,,2025-06-13T22:05:31.480280Z,2025-07-08T22:05:31.480280Z,valid,,1.0,info@company6680.com.au,sales@company6680.com.au,(04) 4131 9423,,20,No,No,2,0.234,low,Yes,No,No,Yes,No,No,No,No,Yes,0.632,0.787,0.76,medium,Strong semantic similarity with business context validation,,397,anthropic,2.0,283,627,0.7826537102473498,0.6214848484848484,False,False
sample_00825,81830401277,Solutions Holdings,solutions holdings,https://solutionsholdin.gov.au,Food & Beverage,Construction,Australian Private Company,Active,563 York Drive,Suite 21,Parramatta,NSW,2258,contact@company6292.com.au,(07) 1865 9198,2016-10-02,Yes,0.713,0.644,,2025-06-08T22:05:31.480305Z,2025-06-23T22:05:31.480305Z,valid,,1.0,contact@company6292.com.au,,(07) 1865 9198,,8,No,Yes,4,0.504,medium,Yes,Yes,Yes,No,Yes,No,No,Yes,No,0.702,0.677,0.805,medium,Fuzzy name matching with domain verification,,180,anthropic,2.0,262,624,0.7778282442748091,0.6298365384615384,False,False
sample_00826,86224977232,Partners Limited,partners,,Food & Beverage,Engineering,Australian Private Company,Active,137 Kent Drive,,Rockhampton,QLD,4507,,(03) 7278 8676,1993-09-17,Yes,0.738,0.593,,2025-08-13T22:05:31.480330Z,2025-08-15T22:05:31.480330Z,valid,,1.0,,,(03) 7278 8676,,31,No,Yes,4,0.613,medium,No,Yes,No,Yes,Yes,No,No,No,No,0.673,0.852,0.637,medium,"ABR record only, limited validation available",,54,anthropic,2.0,262,647,0.7778282442748091,0.6229551777434312,False,False
sample_00827,52265998092,Advanced Services Holdings,advanced services holdings,https://advancedservice.net.au,Finance,Engineering,Australian Private Company,Active,283 King Road,,Adelaide,SA,5498,contact@company8797.com.au,(03) 4243 4806,2016-01-25,Yes,0.747,0.967,,2025-05-10T22:05:31.480353Z,2025-05-31T22:05:31.480353Z,valid,,1.0,contact@company8797.com.au,,(03) 4243 4806,,8,No,Yes,3,0.739,medium,Yes,Yes,No,No,No,Yes,No,No,No,0.736,0.772,0.718,medium,High confidence match with enhanced social validation,,749,anthropic,2.0,266,627,0.7822105263157895,0.6214848484848484,False,True
sample_00828,29478359244,Industries Pty Limited,industries pty,,Education,Retail,Australian Private Company,Active,418 George Avenue,,Geraldton,WA,6194,,(07) 7547 7573,2006-10-04,No,0.829,0.792,,2025-08-14T22:05:31.480377Z,2025-08-22T22:05:31.480377Z,valid,,1.0,,,(07) 7547 7573,,18,No,Yes,3,0.592,medium,No,Yes,Yes,Yes,No,No,No,No,No,0.851,0.926,0.594,medium,Strong semantic similarity with business context validation,,232,anthropic,2.0,315,617,0.7842571428571429,0.6142350081037278,True,False
sample_00829,28456165718,Services Pty Limited,services pty,https://services.net.au,Finance,Accounting,Australian Private Company,Active,748 Pitt Road,,Melbourne,VIC,3026,hello@company2784.com.au,(02) 1368 7693,2016-03-13,Yes,0.803,0.708,,2025-10-23T22:05:31.480400Z,2025-10-26T22:05:31.480400Z,valid,,1.0,hello@company2784.com.au,admin@company2784.com.au,(02) 1368 7693,,8,No,Yes,3,0.69,medium,Yes,No,Yes,Yes,No,Yes,No,No,No,0.829,0.757,0.841,medium,Fuzzy name matching with domain verification,,174,anthropic,2.0,266,627,0.7822105263157895,0.6294274322169059,True,True
sample_00830,78916222675,Coastal Trading Group,coastal trading group,https://coastaltradingg.gov.au,Retail Trade,Import/Export,Australian Private Company,Active,707 Collins Drive,Suite 44,Katherine,NT,0871,,(07) 3135 7457,2007-01-21,Yes,0.709,0.941,,2025-04-30T22:05:31.480424Z,2025-05-19T22:05:31.480424Z,valid,,1.0,,,(07) 3135 7457,,17,Yes,Yes,6,0.849,high,Yes,No,Yes,Yes,No,Yes,No,No,No,0.725,0.734,0.626,medium,High confidence match with enhanced social validation,,775,anthropic,2.0,278,602,0.7832374100719425,0.633234219269103,False,True
sample_00831,28436263581,Premier Solutions Group,premier solutions group,https://premiersolution.gov.au,Media,Medical Practice,Australian Private Company,Active,395 Elizabeth Circuit,Suite 43,Burnie,TAS,7302,,(03) 8198 6425,2021-04-06,Yes,0.779,0.847,,2025-01-25T22:05:31.480449Z,2025-02-14T22:05:31.480449Z,valid,,1.0,,,(03) 8198 6425,,3,No,Yes,5,0.517,medium,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,0.7,0.887,0.719,medium,Strong semantic similarity with business context validation,,225,anthropic,2.0,244,624,0.7869426229508197,0.6203910256410257,False,False
sample_00832,32482838686,Coastal Construction Pty Limited,coastal construction pty,https://coastalconstruc.org.au,Construction,Consulting,Australian Private Company,Active,531 Pitt Place,,Brisbane,QLD,4135,info@company3321.com.au,(07) 1839 8403,2000-08-08,Yes,0.818,0.614,,2025-08-14T22:05:31.480476Z,2025-08-18T22:05:31.480476Z,valid,,1.0,info@company3321.com.au,,(07) 1839 8403,,24,No,Yes,2,0.24,low,Yes,No,Yes,No,No,No,Yes,No,No,0.813,0.813,0.841,medium,Fuzzy name matching with domain verification,,106,anthropic,2.0,277,647,0.7871046931407942,0.6229551777434312,True,False
sample_00833,69277212613,Systems Australia,systems australia,https://systemsaustrali.gov.au,Retail Trade,Real Estate Agency,Australian Private Company,Active,35 Pitt Avenue,,Port Augusta,SA,5171,admin@company6010.com.au,(04) 2179 1643,2018-12-06,Yes,0.663,0.851,,2025-10-15T22:05:31.480503Z,2025-10-16T22:05:31.480503Z,valid,,1.0,admin@company6010.com.au,support@company6010.com.au,(04) 2179 1643,(08) 5127 9974,6,No,Yes,4,0.7,medium,Yes,Yes,Yes,No,No,No,No,No,Yes,0.662,0.66,0.671,low,Strong semantic similarity with business context validation,,233,anthropic,2.0,278,627,0.7832374100719425,0.6214848484848484,False,True
sample_00834,57021735376,Group Pty Ltd,group,https://group.com.au,Hospitality,Accounting,Australian Private Company,Active,13 George Drive,,Cairns,QLD,4784,contact@company4061.com.au,(02) 3611 5026,2001-08-28,No,0.758,0.915,,2024-11-06T22:05:31.480530Z,2024-12-03T22:05:31.480530Z,valid,,1.0,contact@company4061.com.au,,(02) 3611 5026,,23,No,Yes,3,0.687,medium,Yes,Yes,No,No,No,No,No,No,Yes,0.703,0.863,0.657,medium,High confidence match with enhanced social validation,,455,anthropic,2.0,296,647,0.7866047297297297,0.6229551777434312,False,True
sample_00835,02708559714,Tech Pty Limited,tech pty,https://tech.com.au,Hospitality,Retail,Australian Private Company,Active,219 York Close,,Townsville,QLD,4299,,(07) 5900 8372,2020-04-23,No,0.717,0.947,,2025-10-13T22:05:31.480553Z,2025-10-15T22:05:31.480553Z,valid,,1.0,,,(07) 5900 8372,,4,No,Yes,1,0.204,low,Yes,Yes,No,No,No,No,No,No,No,0.785,0.72,0.575,medium,High confidence match with enhanced social validation,,732,anthropic,2.0,296,647,0.7866047297297297,0.6229551777434312,False,False
sample_00836,27056710977,Construction Group,construction group,https://constructiongro.org.au,Mining,Insurance,Australian Private Company,Active,564 York Drive,,Weston Creek,ACT,0278,contact@company7403.com.au,,2008-05-10,Yes,0.704,0.759,,2025-07-24T22:05:31.480577Z,2025-08-19T22:05:31.480577Z,valid,,1.0,contact@company7403.com.au,,,,16,No,Yes,6,0.852,high,Yes,Yes,Yes,Yes,No,Yes,No,No,No,0.645,0.663,0.906,medium,Strong semantic similarity with business context validation,,358,anthropic,2.0,280,632,0.7754607142857143,0.630131329113924,False,True
sample_00837,40482494570,Australian Consulting Group,australian consulting group,,Healthcare,Web Design,Australian Private Company,Active,308 King Close,,Weston Creek,ACT,0264,contact@company9804.com.au,(08) 2678 6004,1991-05-27,Yes,0.825,0.696,,2025-09-15T22:05:31.480602Z,2025-10-10T22:05:31.480602Z,valid,,1.0,contact@company9804.com.au,,(08) 2678 6004,,33,No,Yes,4,0.594,medium,No,Yes,No,No,Yes,No,No,No,No,0.91,0.702,0.901,medium,Fuzzy name matching with domain verification,,203,anthropic,2.0,258,632,0.7865697674418605,0.630131329113924,True,False
sample_00838,98877571156,Trading Corporation,trading corporation,https://tradingcorporat.gov.au,Professional Services,Software Development,Australian Private Company,Active,54 Bourke Drive,,Murray Bridge,SA,5928,,(08) 3836 4324,2007-02-21,Yes,0.786,0.969,,2025-04-29T22:05:31.480626Z,2025-05-17T22:05:31.480626Z,valid,,1.0,,,(08) 3836 4324,,17,No,Yes,5,0.534,medium,Yes,Yes,Yes,No,No,Yes,No,Yes,No,0.767,0.878,0.641,medium,High confidence match with enhanced social validation,,576,anthropic,2.0,280,627,0.7797107142857143,0.6214848484848484,True,False
sample_00839,05190846003,Regional Solutions Australia,regional solutions australia,https://regionalsolutio.gov.au,Retail Trade,Architecture,Australian Private Company,Active,574 Queen Lane,,Parramatta,NSW,1806,hello@company8290.com.au,(04) 3367 8167,2018-12-11,Yes,0.805,0.55,,2025-08-02T22:05:31.480652Z,2025-08-30T22:05:31.480652Z,valid,,1.0,hello@company8290.com.au,sales@company8290.com.au,(04) 3367 8167,,6,No,Yes,3,0.635,medium,Yes,Yes,Yes,No,No,No,Yes,No,No,0.792,0.893,0.654,medium,"ABR record only, limited validation available",,98,anthropic,2.0,278,624,0.7832374100719425,0.6298365384615384,True,True
sample_00840,04049224834,Solutions Corporation,solutions corporation,https://solutionscorpor.com.au,Professional Services,Marketing,Australian Private Company,Inactive,866 Collins Place,Suite 48,Perth,WA,6597,sales@company2506.com.au,(07) 8007 3652,2016-12-18,Yes,0.838,0.908,,2024-12-02T22:05:31.480678Z,2024-12-21T22:05:31.480678Z,valid,,1.0,sales@company2506.com.au,admin@company2506.com.au,(07) 8007 3652,(07) 7167 5086,8,No,No,1,0.312,low,Yes,No,No,Yes,No,No,No,No,No,0.891,0.902,0.604,medium,High confidence match with enhanced social validation,,675,anthropic,2.0,280,617,0.7797107142857143,0.6142350081037278,True,False
sample_00841,22158253829,Metro Solutions Limited,metro solutions,,Manufacturing,Consulting,Australian Private Company,Active,961 George Lane,,Bendigo,VIC,3790,sales@company1422.com.au,(07) 1252 7268,1997-09-08,No,0.855,0.785,,2025-10-25T22:05:31.480703Z,2025-11-05T22:05:31.480703Z,valid,,1.0,sales@company1422.com.au,,(07) 1252 7268,,27,No,Yes,7,0.751,high,No,Yes,Yes,No,Yes,Yes,No,Yes,No,0.913,0.775,0.902,high,Strong semantic similarity with business context validation,,444,anthropic,2.0,287,627,0.7887282229965157,0.6294274322169059,True,True
